#{"t_start": 1776733024.2979474, "env_id": null}
r,l,t
5245.536214,2503,8.732168
5245.535591,2503,17.870397
5245.535591,2503,26.073531
5245.535591,2503,33.898124
5245.535591,2503,42.66071
5245.535591,2503,50.725352
5245.535591,2503,58.513463
5245.535591,2503,66.580984
